"id","word","normalized_word","cefr_level","pos","pos_vi","phonetic","risk_score","flags","sense_count","meaning_length","primary_meaning_vi","meaning_vi","example_en","example_vi"
"26890","dispute","dispute","B2","noun","ngoại động từ","/dis'pju:t/","5","POS_MISMATCH | MANY_SENSES","10","232","cuộc bàn cãi","cuộc bàn cãi, cuộc tranh luận; cuộc tranh chấp (giữa hai người...); cuộc cãi cọ; sự bất hoà, sự bất đồng ý kiến; bàn cãi, tranh luận; cãi nhau, đấu khẩu; bất hoà; bàn cãi, tranh luận (một vấn đề); chống lại, kháng cự lại; tranh chấp","Some residents disputed the proposal, saying it was based more on emotion than fact.",""
"26549","bully","bully","B2","verb","thán từ","/'buli/","5","POS_MISMATCH | MANY_SENSES","10","230","bully_beef","(như) bully_beef; kẻ hay bắt nạt (ở trường học); kẻ khoác lác; du côn đánh thuê, tên ác ôn; ma cô; lưu manh ăn bám gái điếm; bắt nạt, trêu chọc; áp bức, khủng bố; ,  (thông tục) xuất sắc, cừ; ,  (thông tục) bully for you! hoan hô!","A playground bully pushed a girl off the swing.",""
"24373","habit","habit","A1","noun","ngoại động từ","/'hæbit/","5","POS_MISMATCH | MANY_SENSES","10","230","thói quen","thói quen, tập quán; thể chất, tạng người; vóc người; tính khí, tính tình; cách mọc; cách phát triển; bộ quần áo đi ngựa (của đàn bà) ((cũng) riding habit); áo (chủ yếu là của thầy tu); mặc quần áo cho; ở, cư trú tại (một nơi nào)","It’s become a habit of mine to have a cup of coffee after dinner.",""
"26290","heaven","heaven","B1","noun","danh từ","/'hevn/","5","MANY_SENSES | NOISY_PRIMARY_MEANING | MISSING_EXAMPLE","7","227","thiên đường ((nghĩa đen) & (nghĩa bóng))","thiên đường ((nghĩa đen) & (nghĩa bóng)); Ngọc hoàng,  Thượng đế, trời; số nhiều) (văn học) bầu trời, khoảng trời; niềm hạnh phúc thần tiên; move; vui sướng tuyệt trần; trên cao chín tầng mây (nơi Thượng đế ở, theo đạo Do thái)","",""
"25575","bathe","bathe","B1","verb","nội động từ","/beið/","5","MANY_SENSES | NOISY_PRIMARY_MEANING | MISSING_EXAMPLE","7","226","sự tắm (ở hồ","sự tắm (ở hồ, sông, biển, bể bơi); tắm, đầm mình (đen & bóng); rửa, rửa sạch (vết thương, mắt...); bao bọc, ở sát, tiếp giáp với; chảy qua (sông, biển...); làm ngập trong (ánh sáng); tắm, đầm mình (ở hồ, sông, biển, bể bơi...)","",""
"26877","disguise","disguise","B2","noun","ngoại động từ","/dis'gaiz/","5","POS_MISMATCH | MANY_SENSES","11","225","sự trá hình","sự trá hình, sự cải trang; quần áo cải trang; sự giá trị; sự nguỵ trang; bề ngoài lừa dối; sự che giấu, sự che đậy; blessing; trá hình, cải trang; nguỵ trang (sự việc gì dưới một hình thức lừa dối); che giấu, che đậy; liquour","A cape and moustache completed his disguise.",""
"25070","gentle","gentle","A2","adjective","ngoại động từ","/'dʤentl/","5","POS_MISMATCH | MANY_SENSES","9","225","hiền lành","hiền lành, dịu dàng, hoà nhã; nhẹ nhàng; thoai thoải; dòng dõi trâm anh, (thuộc) gia đình quyền quý; lịch thiệp, lịch sự; cao quý; mồi giòi (để câu cá); (thông tục) những người thuộc gia đình quyền quý; luyện (ngựa) cho thuần","Stuart is a gentle man; he would never hurt you.",""
"25270","murder","murder","A2","noun","ngoại động từ","/'mə:də/","5","POS_MISMATCH | MANY_SENSES","8","224","tội giết người","tội giết người, tội ám sát; la ó om sòm; ,  (từ lóng) nghịch ngợm (phá phách...) mà không bị làm sao; tất cả điều bí mật bị lộ; vụ âm mưu đã bị khám phá; giết, ám sát; tàn sát; làm hư, làm hỏng, làm sai (vì dốt nát, kém cỏi)","The defendant was charged with murder.",""
"24749","breeze","breeze","A2","noun","nội động từ","/bri:z/","5","POS_MISMATCH | MANY_SENSES","12","223","ruồi trâu","ruồi trâu; than cám; gió nhẹ; gió brizơ; sự cãi cọ; sự nổi cáu; ,  (thông tục) làm một việc mất công vô ích, làm một việc thừa; phát cáu, nối cáu; sợ hãi; thổi nhẹ; đi lướt qua, chạy lướt qua (như gió); thổi mạnh thêm (gió)","The breeze rustled the papers on her desk.",""
"26652","commonwealth","commonwealth","B2","noun","danh từ","/'kɔmənwelθ/","5","MANY_SENSES | NOISY_PRIMARY_MEANING | MISSING_EXAMPLE","7","223","toàn thể nhân dân (của một nước)","toàn thể nhân dân (của một nước); khối cộng đồng; nước cộng hoà; Commonwealth liên bang Uc; Commonwealth chính phủ cộng hoà Anh (thời kỳ Crôm-oen 1649 1660); đoàn kịch góp (trong đó diễn viên chia nhau tiền thu); commonweal","",""
"26805","deck","deck","B2","noun","ngoại động từ","/dek/","5","POS_MISMATCH | MANY_SENSES","9","223","boong tàu","boong tàu, sàn tàu; tầng trên, tầng nóc (xe buýt hai tầng); ,  (từ lóng) đất, mặt đất; cỗ bài; chuẩn bị chiến đấu (tàu chiến); chuẩn bị hành động, sẵn sàng hành động; sẵn sàng hành động; trang hoàng, tô điểm; đóng dàn (tàu)","to swab the deck",""
"24468","leaf","leaf","A1","noun","ngoại động từ ((thường) + through,  over)","/li:f/","5","POS_MISMATCH | MANY_SENSES","10","222","lá cây","lá cây; lá (vàng, bạc...); tờ (giấy); tấm đôi (tấm ván ở mặt bàn có thể bỏ đi hoặc lắp vào chỗ cho bàn to thêm); noi gương ai, bắt chước ai; cải tà quy chính; đổi tính, đổi nết; bắt đầu lại tất cả; trổ lá, ra lá; dở (sách)","The train car has one single-leaf and two double-leaf doors per side.",""
"26234","gossip","gossip","B1","noun","nội động từ","/'gɔsip/","5","POS_MISMATCH | MANY_SENSES","5","221","chuyện ngồi lê đôi mách","chuyện ngồi lê đôi mách, chuyện tầm phào, tin đồn nhảm; người hay ngồi lê đôi mách, người hay nói chuyện tầm phào; chuyện nhặt nhạnh (trên báo chí); ngồi lê đôi mách, nói chuyện tầm phào; viết theo lối nói chuyện tầm phào","Be careful what you say to him: he’s a bit of a gossip.",""
"24519","minute","minute","A1","noun","tính từ","/'minit/","5","POS_MISMATCH | MANY_SENSES","13","220","phút","phút; một lúc, một lát, một thời gian ngắn; phút (1 thoành 0 của một độ); giác the; biên bản; đúng giờ; ngay khi; tính phút; thảo, viết; ghi chép; làm biên bản, ghi biên bản; nhỏ, vụn vặt; kỹ lưỡng, chi ly, cặn kẽ, tỉ mỉ","You have twenty minutes to complete the test.",""
"24068","beef","beef","A1","noun","động từ","/bi:f/","5","POS_MISMATCH | MANY_SENSES","7","219","thịt bò","thịt bò; số nhiều bò thịt (để giết ăn thịt); sức mạnh, thể lực; bắp thịt (người); ,  (từ lóng) lời phàn nàn, lời than vãn; ,  (từ lóng) phàn nàn, than vãn; to beef up (từ Mỹ,nghĩa Mỹ),  (quân sự) tăng cường (về quân sự)","I love eating beef.",""
"26281","haunt","haunt","B1","noun","nội động từ","/hɔ:nt/","5","POS_MISMATCH | MANY_SENSES","6","219","nơi thường lui tới","nơi thường lui tới, nơi hay lai vãng; nơi thú thường đến kiếm mồi; sào huyệt (của bọn lưu manh...); năng lui tới, hay lui tới (nơi nào, người nào); ám ảnh (ai) (ý nghĩ); thường lảng vảng, thường lui tới, thường lai vãng","I went back the town I used to live and visited all my old haunts.",""
"24093","body","body","A1","noun","ngoại động từ","/'bɔdi/","5","POS_MISMATCH | MANY_SENSES","11","218","thân thể","thân thể, thể xác; xác chết, thi thể; thân (máy, xe, tàu, cây...); nhóm, đoàn, đội, ban, hội đồng; khối; số lượng lớn; nhiều; con người, người; vật thể; tạo nên một hình thể cho (cái gì); + forth) thể hiện, tượng trưng","a nonpareil face on an agate body",""
"26105","faint","faint","B1","adjective","nội động từ","/feint/","5","POS_MISMATCH | MANY_SENSES","13","218","uể oải","uể oải; lả (vì đói); e thẹn; nhút nhát; yếu ớt; mờ nhạt, không rõ; chóng mặt, hay ngất; oi bức, ngột ngạt (không khí); kinh tởm, lợm giọng (mùi); cơn ngất; sự ngất; + away) ngất đi, xỉu đi; nhượng bộ, nản lòng, nản chí","She suffered another faint.",""
"25202","less","less","A2","adverb","giới từ","/les/","5","POS_MISMATCH | MANY_SENSES","7","215","nhỏ hơn","nhỏ hơn, bé hơn, ít hơn, kém; mong anh không gầy đi; nhỏ hơn, bé hơn, ít hơn, không bằng, kém; số lượng ít hơn, số lượng không bằng, số lượng không đầy; ngay lập tức; hỗn vừa vừa chứ!; bớt đi, lấy đi, trừ đi, kém đi","I have less to do today than yesterday.",""
"24517","milk","milk","A1","noun","nội động từ","/milk/","5","POS_MISMATCH | MANY_SENSES","11","215","sữa","sữa; nhựa mủ (cây), nước (dừa...); spill; loại văn học đơn giản, học thuyết đơn giản; vắt sữa; bòn rút, bóc lột; lấy (nhựa) bóp, nặn (nọc rắn...); nhận trộm, nghe lỏm (điện tín); cho sữa; lấy gậy chọc trời; thụt két","Table three ordered three milks. (Formally: The guests at table three ordered three glasses of milk.)",""
"25411","abstract","abstract","B1","adjective","ngoại động từ","/'æbstrækt/","5","POS_MISMATCH | MANY_SENSES","11","214","trừu tượng","trừu tượng; khó hiểu; lý thuyết không thực tế; số hư; bản tóm tắt (cuốn sách, luận án, bài diễn văn...); vật trừu tượng; trừu tượng hoá; làm đãng trí; rút ra, chiết ra, tách ra; lấy trộm, ăn cắp; tóm tắt, trích yếu","He was wholly abstracted by other objects.",""
"25265","most","most","A2","adverb","danh từ","/moust/","5","POS_MISMATCH | MANY_SENSES","9","214","lớn nhất","lớn nhất, nhiều nhất; hầu hết, phần lớn, đa số; part; nhất, hơn cả; lắm, vô cùng, cực kỳ; hầu hết, phần lớn, phần nhiều, đa số, tối đa; ,  (từ lóng) cái cừ nhất, cái chiến nhất; tối đa, không hơn được nữa; tận dụng","The most I can offer for the house is $150,000.",""
"25627","brick","brick","B1","noun","ngoại động từ","/brik/","5","POS_MISMATCH | MANY_SENSES","10","212","gạch","gạch; bánh, thỏi, cục (xà phòng, chè...); người chính trực, người trung hậu; người rộng lượng, người hào hiệp; hớ, phạm sai lầm; say rượu; với tất cả sức mạnh có thể đè bẹp được; straw; bằng gạch; xây gạch bít đi","This wall is made of bricks.",""
"24441","jet","jet","A1","noun","động từ","/dʤet/","5","POS_MISMATCH | MANY_SENSES","10","212","bằng huyền","bằng huyền; đen nhánh, đen hạt huyền ((cũng) jet black); huyền; màu đen nhánh, màu đen như hạt huyền; tia (nước, máu, hơi...); vòi (ống nước...); vòi phun,  giclơ; máy bay phản lực; phun ra thành tia; làm bắn tia","Farmers may either dip or jet sheep with chemicals.",""
"25610","border","border","B1","noun","động từ","/'bɔ:də/","5","POS_MISMATCH | MANY_SENSES","9","211","bờ","bờ, mép, vỉa, lề; biên giới; đường viền (để làm cho chắc, để trang trí); vùng biên giới giữa Anh và Ê-cốt; (từ Mỹ,nghĩa Mỹ) biên giới của văn minh; luống chạy quanh vườn; viền; tiếp, giáp với; gần như, giống như","the borders of the garden",""
"24081","big","big","A1","adjective","phó từ","/big/","5","POS_MISMATCH | MANY_SENSES","9","210","to","to, lớn; bụng to, có mang, có chửa; quan trọng; hào hiệp, phóng khoáng, rộng lượng; huênh hoang, khoác lác; quá tự tin, tự phụ tự mãn; làm bộ làm tịch; ra vẻ quan trọng, với vẻ quan trọng; huênh hoang khoác lác","Elephants are big animals, and they eat a lot.",""
"25466","aim","aim","B1","noun","nội động từ","/eim/","5","POS_MISMATCH | MANY_SENSES","9","209","sự nhắm","sự nhắm, sự nhắm; đích (để nhắm bắn); mục đích, mục tiêu, ý định; nhắm, nhắm, chĩa; giáng, nện, ném; hướng vào, tập trung vào, xoáy vào; nhắm, nhắm; nhắm mục đích, có ý định, ngấp nghé, mong mỏi; định, cố gắng","Take time with the aim of your gun.",""
"24752","bug","bug","A2","noun","ngoại động từ","/bʌg/","5","POS_MISMATCH | MANY_SENSES","8","209","con rệp","con rệp; sâu bọ; ,  (thông tục) lỗi kỹ thuật, thiếu sót về kỹ thuật; ý nghĩ điên rồ; sự điên rồ; ,  (từ lóng) máy ghi âm nhỏ (để nghe trộm); ,  (từ lóng) đặt máy ghi âm để nghe trộm; làm khó chịu, làm phát cáu","These flies are a bother. I’ll get some bug spray and kill them.",""
"26795","dawn","dawn","B2","noun","nội động từ","/dɔ:n/","5","POS_MISMATCH | MANY_SENSES","7","209","bình minh","bình minh, rạng đông, lúc sáng tinh mơ; buổi đầu; sự hé rạng; tia sáng đầu tiên (của hy vọng...); bắt đầu rạng, bắt đầu lộ ra, bắt đầu nở ra, hé nở; bắt đầu hiện ra trong trí, loé ra trong trí; trở nên rõ ràng","She rose before dawn to meet the train.",""
"26122","feast","feast","B1","noun","nội động từ","/fi:st/","5","POS_MISMATCH | MANY_SENSES","10","209","bữa tiệc","bữa tiệc, yến tiệc; ngày lễ, ngày hội hè; sự hứng thú; dự tiệc, tiệc tùng; ăn cỗ; thoả thuê; thết tiệc, chiêu đâi, khoản đãi; tiệc tùng hết (thời gian...); tiệc tùng suốt đêm; làm cho say mê, làm cho thích thú","We had a feast to celebrate the harvest.",""
"24122","busy","busy","A1","adjective","danh từ","/'bizi/","5","POS_MISMATCH | MANY_SENSES","10","208","bận rộn","bận rộn, bận; có lắm việc; náo nhiệt, đông đúc; đang bận, đang có người dùng (dây nói); lăng xăng; hay dính vào việc của người khác; hay gây sự bất hoà; giao việc; động từ phãn thân bận rộn với; cớm, mật thám","On my vacation I'll busy myself with gardening.",""
"26627","clog","clog","B2","verb","nội động từ","/klɔg/","5","MANY_SENSES | NOISY_PRIMARY_MEANING | LONG_PRIMARY_MEANING","9","207","cái còng (buộc vào chân ngựa... cho khỏi chạy)","cái còng (buộc vào chân ngựa... cho khỏi chạy); sự cản trở; điều trở ngại, vật chướng ngại; chiếc guốc; còng chân (ngựa); cản trở; làm trở ngại; bít kín, lấp lại, làm kẹt, làm tắc; bị bít lại, bị kẹt, bị tắc","Dutch people rarely wear clogs these days.",""
